,athlete_id,firstName,lastName,weight,heightInches,dob
6034,4371986,Anthony,Schwartz,186,72,09-05-2000
6035,4241464,Mac,Jones,220,75,09-05-1998
6036,4046532,Quinn,Nordin,189,73,08-16-1998
6037,4241199,Joshuah,Bledsoe,207,71,12-30-1998
6038,4241995,Shaun,Wade,195,73,09-16-1998
6039,4360274,Ronnie,Perkins,253,75,09-29-1999
6040,4372030,Christian,Barmore,315,77,07-28-1999
6041,4372085,Cameron,McGrone,236,73,06-22-2000
6042,4569173,Rhamondre,Stevenson,227,72,02-23-1998
6043,4046694,Liam,Eichenberg,306,77,01-19-1998
6044,4239944,Hunter,Long,253,77,08-19-1998
6045,4372016,Jaylen,Waddle,182,70,11-25-1998
6046,4044519,Larnel,Coleman,310,78,06-22-1998
6047,4242975,Jaelan,Phillips,263,77,05-28-1999
6048,4361942,Trill,Williams,202,73,12-29-1999
6049,4373809,Jevon,Holland,210,73,03-03-2000
6050,4570495,Robert,Jones,325,76,01-28-1999
6051,4242547,Paulson,Adebo,192,73,07-03-1999
6052,3915147,Calvin,Throckmorton,311,77,08-16-1996
6053,3929914,Adam,Prentice,245,72,01-16-1997
6054,4035079,Landon,Young,321,79,08-21-1997
6055,4035559,Dylan,Soehner,270,78,11-08-1997
6056,4046678,Ian,Book,206,72,03-30-1998
6057,4240269,Payton,Turner,270,78,01-07-1999
6058,4241993,Pete,Werner,242,75,06-05-1999
6059,4047660,Royce,Newman,310,77,08-17-1997
6060,4242000,Josh,Myers,310,77,07-16-1998
6061,3915139,Jake,Hanson,296,76,04-29-1997
6062,4036430,Shemar,Jean-Charles,184,70,06-20-1998
6063,4039485,Jack,Heflin,304,75,03-08-1998
6064,4239947,Isaiah,McDuffie,227,73,07-21-1999
6065,4239992,Amari,Rodgers,212,69,09-23-1999
6066,4240612,T.J.,Slaton,330,76,10-03-1997
6067,4259561,Eric,Stokes,194,72,03-01-1999
6068,4259805,Kylin,Hill,214,70,08-18-1998
6069,3915523,Justin,Hilliard,231,73,03-25-1997
6070,4030924,Elerson,Smith,262,78,07-17-1998
6071,4038430,Rodarius,Williams,193,72,09-12-1996
6072,4040979,Aaron,Robinson,193,73,11-10-1997
6073,4044145,Quincy,Roche,245,75,02-10-1998
6074,4045062,Rysen,John,227,79,12-20-1997
6075,4240600,Kadarius,Toney,193,72,01-27-1999
6076,4241135,Raymond,Johnson III,270,75,10-21-1998
6077,4245645,Gary,Brightwell,218,73,02-28-1998
6078,4379409,Azeez,Ojulari,240,75,06-16-2000
6079,3908558,Jonas,Griffith,250,76,01-27-1997
6080,3916465,Cody,Conway,317,78,07-09-1996
6081,4035102,Damarea,Crockett,225,71,12-22-1997
6082,4035279,Andre,Mintze,253,75,09-10-1998
6083,4040608,Jonathon,Cooper,257,76,01-08-1998
6084,4241987,Baron,Browning,240,75,02-19-1999
6085,4242211,Kary,Vincent Jr.,189,70,02-27-1999
6086,4361579,Javonte,Williams,220,70,04-25-2000
6087,4362077,Caden,Sterns,207,73,11-02-1999
6088,4371949,Jamar,Johnson,197,73,11-22-1999
6089,4372012,Pat,Surtain II,202,74,04-14-2000
6090,4608138,Quinn,Meinerz,320,75,11-15-1998
6091,4820592,Nate,McCrary,210,72,04-09-1999
6092,4033234,Michael,Hoecht,310,76,10-05-1997
6093,3932144,Jacob,Harris,211,77,04-16-1997
6094,4032200,Robert,Rochell,193,72,04-26-1998
6095,4032481,Jonah,Williams,275,77,08-17-1995
6096,4035656,Ben,Skowronek,224,75,06-27-1997
6097,4036135,Alaric,Jackson,285,79,07-14-1998
6098,4036224,Jake,Funk,205,70,01-11-1998
6099,4360797,Tutu,Atwell,165,69,10-07-1999
6100,4362851,Ernest,Jones,230,74,11-22-1999
6101,4372518,Bobby,Brown III,324,76,08-07-2000
6102,4820589,Chris,Garrett,245,76,06-12-1998
6103,4035886,Khalil,Herbert,212,69,04-21-1998
6104,4038457,Teven,Jenkins,321,78,03-03-1998
6105,4051069,Caleb,Johnson,220,74,07-28-1998
6106,4241217,Larry,Borom,333,77,03-30-1999
6107,4256074,Khyiris,Tonga,338,76,07-07-1996
6108,4362887,Justin,Fields,228,75,03-05-1999
6109,4240542,Nate,Hobbs,195,72,06-24-1999
6110,4241466,Alex,Leatherwood,312,77,01-05-1999
6111,4362487,Tre'von,Moehrig,202,74,06-16-1999
6112,4037626,Divine,Deablo,223,75,08-17-1998
6113,4040728,Trey,Ragas,214,70,11-07-1996
6114,4239719,Malcolm,Koonce,250,75,06-06-1998
6115,4241195,Tyree,Gillespie,207,72,09-05-1997
6116,4035002,Ben,Cleveland,357,78,08-25-1998
6117,4035467,Xavier,Kelly,306,78,10-02-1997
6118,4035824,Brandon,Stephens,213,73,12-29-1997
6119,4039028,Daelin,Hayes,253,75,05-16-1998
6120,4241424,Tylan,Wallace,198,71,05-13-1999
6121,4360939,Rashod,Bateman,197,73,11-29-1999
6122,4361422,Odafe,Oweh,251,77,12-15-1998
6123,4362492,Ar'Darius,Washington,176,68,11-02-1999
6124,3909416,Jaylon,Moore,198,71,07-01-1997
6125,3910249,Kenji,Bahar,200,75,09-21-1997
6126,3912663,Sam,Cooper,305,74,
6127,3915400,Eli,Wolf,238,76,03-11-1997
6128,4036152,Barrington,Wade,210,73,03-16-1998
6129,4038570,Jake,Verity,197,74,12-23-1997
6130,4039271,Tony,Poljan,251,79,04-25-1997
6131,4040628,Binjimen,Victor,191,76,01-15-1997
6132,4241378,Adrian,Ealy,321,78,08-07-1999
6133,4242555,Foster,Sarell,322,78,08-28-1998
6134,4258190,Ben,Mason,265,75,05-25-1999
6135,4842342,Donte,Sylencieux,NULL,,
6136,3916124,Dalton,Schoen,206,73,10-13-1996
6137,3916207,Rodney,Clemons,209,72,12-28-1996
6138,3917290,Darryl,Williams,304,74,06-10-1997
6139,3925346,Derrick,Gore,212,70,12-13-1994
6140,3932429,Chris,Finke,186,69,05-02-1996
6141,4034304,Manny,Patterson,180,70,05-31-1998
6142,4034835,Dicaprio,Bootle,180,70,09-17-1997
6143,4035001,Tyler,Clark,300,76,07-25-1998
6144,4035465,Cornell,Powell,204,72,10-30-1997
6145,4036055,Maurice,Ffrench,200,71,01-01-1998
6146,4037559,Devon,Key,208,72,10-28-1997
6147,4039034,Shane,Buechele,210,72,01-08-1998
6148,4040099,Riley,Cole,242,74,11-03-1997
6149,4047456,Marlon,Character,195,73,12-08-1996
6150,4055171,Anthony,Gordon,201,74,08-28-1996
6151,4039075,La'Darius,Hamilton,261,74,01-18-1998
6152,3133368,Daniel,Wise,285,75,01-16-1996
6153,4046716,Naquan,Jones,313,75,02-05-1998
6154,4242212,Tory,Carter,229,72,03-16-1999
6155,4366710,Juwan,Green,187,72,07-01-1998
6156,4241983,Cody,White,215,75,11-28-1998
6157,3908943,Aaron,Patrick,245,76,12-20-1996
6158,3126115,Cody,Thompson,205,74,01-11-1996
6159,3693033,Jacques,Patrick,231,74,01-07-1997
6160,3893625,Nick,Ralston,237,72,11-10-1996
6161,4241844,Jack,Anderson,314,76,10-02-1998
6162,4242509,Austin,Faoliu,305,75,01-09-1999
6163,4044448,Curtis,Robinson,235,75,06-02-1998
6164,4373582,Forrest,Merrill,338,73,08-15-1996
6165,3915122,Chris,Williamson,205,72,05-19-1997
6166,4044144,Kenny,Yeboah,250,75,10-30-1998
6167,4035253,Ryan,McCollum,300,77,03-04-1998
6168,4608362,Shane,Zylstra,240,76,11-16-1996
6169,4243186,Will,Sherman,300,76,05-27-1999
6170,4033855,Sam,Kamara,272,72,12-21-1997
6171,4036033,Mark,Gilbert,192,73,06-01-1997
6172,4239768,Spencer,Brown,220,72,11-13-1998
6173,4044064,James,Wiggins,209,71,04-26-1997
6174,3045141,Chris,Blewitt,195,69,05-02-1995
6175,3060151,Bunmi,Rotimi,273,75,07-16-1995
6176,4057082,Mason,Kinsey,203,70,08-29-1998
6177,3909013,Christian,Rozeboom,230,74,01-30-1997
6178,3127587,David,Moa,296,75,06-14-1996
6179,4032749,Aaron,Parker,209,74,05-21-1998
6180,4242369,Matt,Bushman,245,77,11-03-1995
6181,4046680,Jalen,Elliott,205,73,07-07-1998
6182,4242392,Brock,Wright,250,77,11-27-1998
6183,4046165,Jimmy,Morrissey,303,75,06-09-1998
6184,3923400,Josiah,Bronson,300,75,07-03-1997
6185,4046184,Brian,Johnson,185,73,03-05-1999
6186,4240455,Deon,Jackson,218,72,02-18-1999
6187,4040714,Miller,Forristall,244,77,03-11-1998
6188,4038460,Dillon,Stoner,194,72,02-06-1998
6189,4244049,Quintin,Morris,252,74,01-21-1999
6190,4034788,Kiondre,Thomas,185,72,02-07-1998
6191,4035542,Steven,Wirtel,228,76,10-03-1997
6192,3910287,J.J.,Koski,195,73,12-27-1996
6193,4682912,Lirim,Hajrullahu,205,71,04-24-1990
6194,4036026,Dez,Fitzpatrick,208,74,12-17-1997
6195,4042827,Hamilcar,Rashed,251,74,01-02-1998
6196,4035470,Tavien,Feaster,221,72,12-31-1997
6197,3908605,Drew,Himmelman,317,81,09-19-1996
6198,4257195,Ledarius,Mack,237,73,10-03-1996
6199,4243371,Riley,Patterson,195,72,09-07-1999
6200,4372560,Rachad,Wildgoose,191,70,06-20-2000
6201,3921970,Sutton,Smith,235,72,03-22-1996
6202,3916220,Delontae,Scott,246,77,01-21-1997
6203,4044146,Daniel,Archibong,307,78,09-12-1997
6204,3916926,Javaris,Davis,176,70,12-26-1996
6205,3920814,Austen,Pleasants,330,79,08-22-1997
6206,4035554,Landen,Akers,191,72,07-07-1997
6207,3916917,T.J.,Smith,300,75,04-19-1997
6208,2971093,Jon,Toth,308,77,02-11-1994
6209,4390717,Josh,Johnson,209,69,12-26-1997
6210,4044079,Tyler,Coyle,209,73,11-15-1998
6211,4360326,Pooka,Williams Jr.,164,70,02-10-1999
6212,4037604,Tavante,Beckett,220,71,10-21-1997
6213,4046164,Alex,Kessman,190,75,01-02-1998
6214,4040604,Tuf,Borland,233,73,03-23-1998
6215,3115360,Ethan,Wolf,261,78,11-07-1995
6216,4245174,Easop,Winston Jr.,190,72,12-17-1996
6217,4036476,Will,Bradley-King,254,75,12-22-1997
6218,3115981,Ian,Bunting,255,79,02-10-1996
6219,4069817,JaQuan,Hardy,225,70,12-31-1997
6220,4045699,Ben,DeLuca,202,73,04-09-1998
6221,4240849,Charles,Snowden,245,79,03-27-1998
6222,3043198,Jeremiah,Kolone,316,75,10-23-1994
6223,4360802,Javian,Hawkins,196,69,11-03-1999
6224,4038958,Jacob,Capra,300,77,11-02-1998
6225,2575891,Paul,Quessenberry,250,74,01-08-1992
6226,3122794,Connor,Strachan,230,72,06-30-1995
6227,3921964,Jordan,Steckler,305,77,07-16-1996
6228,4035791,Cole,Van Lanen,312,76,04-23-1998
6229,4240602,Shawn,Davis,202,71,12-24-1998
6230,4242485,Thomas,Graham Jr.,197,71,06-26-1999
6231,4240661,Dazz,Newsome,184,70,05-15-1999
6232,4376288,LaCale,London,297,75,08-05-1997
6233,4570106,Myron,Mitchell,185,73,06-17-1998
6234,4240909,Anthony,Hines III,220,75,01-15-1999
6235,3042468,Christian,DiLauro,300,78,11-11-1994
6236,4038534,Innis,Gaines,202,73,08-29-1998
6237,4611135,Carter,O'Donnell,313,77,12-23-1998
6238,4034944,Josh,Hammond,194,72,07-24-1998
6239,4040627,C.J.,Saunders,190,70,09-15-1996
6240,4046544,Michael,Dwumfour,296,73,01-01-1998
6241,4037311,Jalen,Camp,220,74,07-10-1998
6242,4240918,Carson,Green,320,78,05-04-1999
6243,4034704,Michael,Bandy,190,70,12-05-1997
6244,3917958,Ryan,Willis,211,76,09-28-1996
6245,3930035,Nakia,Griffin-Stewart,260,77,11-12-1996
6246,3125280,Corliss,Waitman,210,74,07-21-1995
6247,4068152,Kawaan,Baker,215,73,08-24-1998
6248,4369838,Bryce,Thompson,190,71,09-20-1999
6249,3122927,Rick,Leonard,311,79,11-22-1996
6250,4244856,Austin,Trammell,185,70,07-04-1998
6251,3886812,Jake,Browning,209,74,04-11-1996
6252,4039596,Lorenzo,Burns,175,71,10-10-1997
6253,4282647,Jeff,Cotton,206,74,04-17-1997
6254,4037491,Elijah,Ponder,275,75,01-16-1998
6255,4242204,JaCoby,Stevens,222,73,06-19-1998
6256,4038952,Hunter,Kampmoyer,243,76,02-06-1998
6257,4371974,Seth,Williams,211,74,04-10-2000
6258,3914920,Rojesterman,Farris,180,73,09-11-1997
6259,4035372,Marquiss,Spencer,295,76,07-16-1997
6260,4046686,Javon,McKinley,215,74,04-10-1998
6261,3117259,Casey,Tucker,315,78,09-26-1995
6262,4040842,Kayode,Awosika,315,75,10-27-1998
6263,4240029,Marvin,Wilson,303,76,09-05-1998
6264,4245273,Christian,Elliss,233,75,01-02-1999
6265,4576072,Bryan,Mills,184,73,
6266,4746079,Zach,Davidson,245,79,07-15-1998
6267,3929824,Brian,Lewerke,216,75,10-24-1996
6268,4258170,Tarik,Black,217,75,02-10-1998
6269,4039000,Aaron,Fuller,188,71,09-30-1997
6270,4038843,Keir,Thomas,275,74,01-25-1998
6271,4240071,Russ,Yeast,195,70,05-08-1999
6272,4241250,Jake,Hummel,235,73,01-04-1999
6273,4242347,Logan,Bruss,309,77,10-06-1999
6274,4247812,Lance,McCutcheon,202,75,02-28-1999
6275,4249128,Quentin,Lake,201,73,01-29-1999
6276,4256040,Warren,Jackson,219,78,06-16-1999
6277,4360307,Derion,Kendrick,190,72,08-24-2000
6278,4365629,Daniel,Hardy,240,75,12-15-1998
6279,4384549,Cobie,Durant,180,71,02-09-1998
6280,4430737,Kyren,Williams,194,69,08-26-2000
6281,4379778,Christian,Benford,205,73,09-21-2000
6282,4239997,Baylon,Spector,233,72,10-20-1998
6283,4259166,Terrel,Bernard,224,73,05-07-1999
6284,4373678,Khalil,Shakir,190,72,02-03-2000
6285,4379399,James,Cook,190,71,09-25-1999
6286,4567399,Kaiir,Elam,191,73,05-05-2001
6287,4045701,Timmy,Horne,323,76,10-25-1997
6288,4239086,Desmond,Ridder,207,75,08-31-1999
6289,4243181,Nate,Landman,235,75,11-19-1998
6290,4243457,DeAngelo,Malone,240,76,07-12-1999
6291,4247807,Troy,Andersen,235,76,04-23-1999
6292,4257591,Arnold,Ebiketie,256,75,01-24-1999
6293,4373626,Tyler,Allgeier,220,71,04-15-2000
6294,4379401,John,FitzPatrick,250,79,03-09-2000
6295,4401823,Dee,Alford,175,71,11-05-1997
6296,4426502,Drake,London,213,76,07-24-2001
6297,4911488,Jared,Bernhardt,195,73,09-12-1997
6298,4047523,Lewis,Kidd,311,78,09-15-1997
6299,4241007,D'Marco,Jackson,233,73,07-20-1998
6300,4248627,Trevor,Penning,325,79,05-15-1999
6301,4361334,Smoke,Monday,199,75,02-19-2000
6302,4361370,Chris,Olave,187,72,06-27-2000
6303,4369835,Alontae,Taylor,199,73,12-03-1998
6304,4251007,Braxton,Jones,310,77,03-27-1999
6305,4361093,Kyler,Gordon,200,72,12-17-1999
6306,4570044,Jaquan,Brisker,200,73,04-20-1999
6307,4035693,Velus,Jones Jr.,200,72,05-11-1997
6308,4047178,Doug,Kramer,300,74,06-04-1998
6309,4047655,Jaylon,Jones,190,71,10-14-1997
6310,4240128,Trenton,Gill,219,76,01-01-1999
6311,4240405,Kingsley,Jonathan,260,76,04-28-1998
6312,4240459,Josh,Blackwell,180,71,04-05-1999
6313,4242402,Elijah,Hicks,200,71,10-16-1999
6314,4244299,Sterling,Weatherford,224,76,01-26-1999
6315,4244300,Dominique,Robinson,253,77,07-02-1998
6316,4259147,Jake,Tonges,240,76,07-08-1999
6317,4259169,Trestan,Ebner,206,71,01-02-1999
6318,4369950,Ja'Tyre,Carter,311,75,01-15-1999
6319,4372576,Jack,Sanborn,234,74,07-29-2000
6320,4280416,Samuel,Womack III,189,70,07-07-1999
6321,4362999,Spencer,Burford,300,76,07-19-2000
6322,4243541,Kalia,Davis,310,74,10-02-1998
6323,4247590,Nick,Zakelj,316,78,06-22-1999
6324,4360569,Jordan,Mason,223,71,05-24-1999
6325,4361741,Brock,Purdy,220,73,12-27-1999
6326,4426475,Tyrion,Davis-Price,219,73,10-23-2000
6327,4569511,Drake,Jackson,273,76,04-12-2001
6328,4689546,Danny,Gray,200,72,04-01-1999
6329,4040950,Cordell,Volson,315,78,07-20-1998
6330,4240619,Zach,Carter,290,76,04-07-1999
6331,4241089,Jeff,Gunter,263,76,06-01-1999
6332,4257240,Tycen,Anderson,209,74,06-13-1999
6333,4361196,Cam,Taylor-Britt,202,71,10-15-1999
6334,4426422,Dax,Hill,191,72,09-29-2000
6335,4589052,Desmond,Noel,310,76,02-12-1998
6336,4426354,George,Pickens,200,75,03-04-2001
6337,4240703,Kenny,Pickett,220,75,06-06-1998
6338,4241961,Connor,Heyward,230,72,01-22-1999
6339,4243389,Calvin,Austin III,162,69,03-24-1999
6340,4249342,Mark,Robinson,235,71,08-14-1999
6341,4426359,DeMarvin,Leal,290,76,07-01-2000
6342,4569987,Jaylen,Warren,215,68,11-01-1998
6343,4880609,Carlins,Platel,205,73,08-15-1999
6344,4241411,Malcolm,Rodriguez,234,71,03-29-1999
6345,4372099,Aidan,Hutchinson,268,79,08-09-2000
6346,4047846,Chase,Lucas,184,71,03-04-1997
6347,4241011,Demetrius,Taylor,295,73,05-27-1999
6348,4259994,Josh,Paschal,274,75,12-17-1999
6349,4360383,Kerby,Joseph,203,73,11-14-2000
6350,4361159,Greg,Bell,200,72,06-16-1998
6351,4361988,James,Mitchell,246,76,08-11-1999
6352,4426388,Jameson,Williams,189,73,03-26-2001
6353,3926231,Britain,Covey,173,68,03-18-1997
6354,4039243,Josh,Sills,325,78,12-26-1998
6355,4241302,Kyron,Johnson,235,72,07-24-1998
6356,4241374,Grant,Calcaterra,240,76,12-04-1998
6357,4243956,Reed,Blankenship,203,73,03-02-1999
6358,4361178,Cam,Jurgens,303,75,08-21-1999
6359,4372020,Josh,Jobe,190,71,04-09-1998
6360,4381558,Jordan,Davis,336,78,01-12-2000
6361,4426340,Nakobe,Dean,231,71,12-13-2000
6362,4036419,Skylar,Thompson,219,74,06-04-1997
6363,4047422,Tanner,Conner,232,75,03-20-1998
6364,4291489,Kader,Kohou,195,70,11-28-1998
6365,4360692,Verone,McKinley III,195,70,06-29-2000
6366,4362186,Erik,Ezukanma,206,74,01-25-2000
6367,4379414,Channing,Tindall,232,74,03-28-2000
6368,4051001,Cole,Strange,310,77,07-31-1998
6369,4035686,Jack,Jones,175,71,12-20-1997
6370,4047941,Brenden,Schooler,210,73,05-30-1997
6371,4077786,Sam,Roberts,300,77,04-14-1998
6372,4241720,Marcus,Jones,188,68,10-22-1998
6373,4249836,Pierre,Strong Jr.,215,71,12-10-1998
6374,4250360,Bailey,Zappe,215,73,04-26-1999
6375,4258207,Andrew,Stueber,318,78,07-01-1999
6376,4362642,Chasen,Hines,320,75,04-03-2000
6377,4362921,Tyquan,Thornton,185,74,08-07-2000
6378,4693173,DaMarcus,Mitchell,262,75,12-13-1998
6379,4373656,Max,Mitchell,299,78,10-12-1999
6380,4427250,Sauce,Gardner,200,75,08-31-2000
6381,4035733,Grant,Hermanns,300,79,03-05-1998
6382,4240532,Tony,Adams,205,72,01-24-1999
6383,4240896,Micheal,Clemons,270,77,08-21-1997
6384,4361372,Jeremy,Ruckert,250,77,08-11-2000
6385,4427366,Breece,Hall,220,73,05-31-2001
6386,4567962,Jermaine,Johnson,262,77,01-07-1999
6387,4569618,Garrett,Wilson,192,72,07-22-2000
6388,4360499,Tyler,Linderbaum,305,74,04-07-2000
6389,4241263,Charlie,Kolar,250,78,02-10-1999
6390,4258198,Josh,Ross,225,72,10-31-1999
6391,4260224,Jordan,Stout,210,75,08-04-1998
6392,4360115,Slade,Bolden,189,71,01-26-1999
6393,4360964,Daniel,Faalele,380,80,11-09-1999
6394,4361050,Isaiah,Likely,235,76,04-18-2000
6395,4362139,Travis,Jones,327,76,10-15-1999
6396,4372017,Jalyn,Armour-Davis,195,73,09-03-1999
6397,4426507,David,Ojabo,255,76,05-17-2000
6398,4567480,Damarion,Williams,180,70,07-15-1998
6399,4575517,Kyle,Hamilton,220,76,03-16-2001
6400,4361409,Jahan,Dotson,182,71,03-22-2000
6401,4035105,Christian,Holmes,205,73,09-14-1997
6402,4056052,Armani,Rogers,225,77,12-04-1997
6403,4241468,Phidarian,Mathis,312,76,04-26-1998
6404,4241474,Brian,Robinson Jr.,228,73,03-22-1999
6405,4242896,Curtis,Hodges,240,80,07-03-1999
6406,4244615,Chris,Paul,324,76,11-19-1998
6407,4258603,Drew,White,228,72,09-15-1998
6408,4259590,Tariq,Castro-Fields,197,73,01-14-1999
6409,4361438,Cole,Turner,240,78,03-16-2000
6410,4363097,Percy,Butler,191,72,05-29-2000
6411,4371940,Milo,Eifler,228,73,02-13-1998
6412,4426875,Sam,Howell,220,73,09-16-2000
6413,4035048,Luke,Fortner,307,78,05-15-1998
6414,4243256,Devin,Lloyd,235,75,09-30-1998
6415,4426349,Travon,Walker,272,77,12-18-2000
6416,4035776,Kendric,Pryor,189,71,01-06-1998
6417,4043606,Willie,Johnson,178,72,12-23-1996
6418,4242149,Montaric,Brown,190,72,08-24-1999
6419,4245131,Tim,Jones,200,73,05-15-1998
6420,4247944,De'Shaan,Dixon,247,77,12-16-1998
6421,4361707,Chad,Muma,239,75,08-18-1999
6422,4567246,Snoop,Conner,222,70,08-01-2000
6423,4427132,Ikem,Ekwonu,320,76,10-31-2000
6424,4044134,Isaiah,Graham-Mobley,230,73,07-29-1998
6425,4242996,Arron,Mosby,250,75,04-13-1999
6426,4361788,Cade,Mays,325,78,04-26-1999
6427,4362615,Marquan,McCall,379,75,03-26-1999
6428,4362874,Matt,Corral,205,74,01-31-1999
6429,4568439,Amare,Barno,245,78,04-26-1999
6430,4575416,Brandon,Smith,241,75,04-12-2001
6431,4570409,David,Bell,212,73,12-14-2000
6432,4030926,Isaiah,Weston,214,76,10-25-1997
6433,4241404,Isaiah,Thomas,266,77,12-03-1998
6434,4241848,Dawson,Deaton,306,73,05-06-1999
6435,4360174,Michael,Woods II,204,73,03-19-2000
6436,4372019,Jerome,Ford,210,70,09-12-1999
6437,4428963,Cade,York,206,73,01-27-2001
6438,4429568,Martin,Emerson Jr.,201,74,09-27-2000
6439,4570119,Alex,Wright,267,77,09-05-2000
6440,4608386,D'Anthony,Bell,211,73,10-17-1996
6441,4686470,Perrion,Winfrey,290,76,08-15-2000
6442,4241223,Jalen,Pitre,198,71,06-03-1999
6443,4360238,Dameon,Pierce,218,70,02-19-2000
6444,4426434,Derek,Stingley Jr.,190,72,06-20-2001
6445,4033812,Jake,Hansen,235,73,06-19-1998
6446,4242229,Austin,Deculus,321,77,03-12-1999
6447,4258594,Kurt,Hinish,300,74,04-27-1999
6448,4274040,Troy,Hairston,245,71,12-08-1998
6449,4360749,Thomas,Booker IV,301,75,11-11-1999
6450,4374045,Teagan,Quitoriano,258,78,03-15-2000
6451,4426327,Kenyon,Green,323,76,03-15-2001
6452,4567096,John,Metchie III,187,71,07-18-2000
6453,4567099,Christian,Harris,226,73,01-16-2001
6454,4360078,Alec,Pierce,211,75,05-02-2000
6455,4426403,Nick,Cross,212,72,09-10-2001
6456,3916746,Wesley,French,307,76,11-30-1996
6457,4034841,JoJo,Domann,230,73,06-28-1997
6458,4050971,Eric,Johnson II,299,76,07-16-1998
6459,4241410,Jelani,Woods,253,79,10-09-1998
6460,4248455,Rodney,Thomas II,196,73,06-26-1998
6461,4360538,Trevor,Denbow,208,70,08-26-1998
6462,4361979,Luke,Tenuta,314,80,09-01-1999
6463,4362580,Bernhard,Raimann,303,78,09-23-1997
6464,4722908,Drew,Ogletree,260,77,07-28-1998
6465,4917592,Dallis,Flowers,196,73,06-04-1997
6466,4361368,Nicholas,Petit-Frere,316,77,09-15-1999
6467,4371973,Roger,McCreary,190,71,02-10-2000
6468,4036146,Caleb,Shudak,177,67,11-19-1997
6469,4242512,Malik,Willis,219,73,05-25-1999
6470,4256051,Ryan,Stonehouse,193,70,05-11-1999
6471,4259300,Tre,Avery,181,71,02-26-1997
6472,4360635,Chigoziem,Okonkwo,238,75,09-08-1999
6473,4367175,Kyle,Philips,189,71,06-17-1999
6474,4367567,Julius,Chestnut,228,71,10-26-2000
6475,4372051,Chance,Campbell,232,74,10-08-1999
6476,4372071,Hassan,Haskins,228,74,11-26-1999
6477,4567156,Treylon,Burks,225,74,03-23-2000
6478,4361516,Daniel,Bellinger,253,77,09-22-2000
6479,4567134,Evan,Neal,350,79,09-19-2000
6480,4037520,Tomon,Fox,260,75,03-16-1998
6481,4044435,Devery,Hamilton,311,78,04-19-1998
6482,4239121,Darrian,Beavers,255,76,07-05-1999
6483,4240673,Marcus,McKethan,335,79,05-19-1999
6484,4242899,D.J.,Davidson,327,75,09-19-1997
6485,4371961,Micah,McFadden,232,74,01-03-2000
6486,4373280,Joshua,Ezeudu,308,76,09-19-1999
6487,4426326,Kayvon,Thibodeaux,258,77,12-15-2000
6488,4426686,Dane,Belton,205,73,12-07-2000
6489,4429607,Cor'Dale,Flott,175,73,08-24-2001
6490,4569587,Wan'Dale,Robinson,185,68,01-05-2001
6491,4242227,Ed,Ingram,307,75,02-11-1999
6492,4240554,Vederian,Lowe,320,78,04-17-1999
6493,4240759,Esezi,Otomewo,282,77,03-09-1999
6494,4241004,Thomas,Hennigan,210,73,08-18-1998
6495,4242431,Ty,Chandler,204,71,05-12-1998
6496,4244607,Akayleb,Evans,198,74,06-22-1999
6497,4258210,Luiji,Vilain,252,76,03-10-1998
6498,4360255,Brian,Asamoah II,226,72,03-29-2000
6499,4361823,Ryan,Wright,245,75,06-01-2000
6500,4382466,Jalen,Nailor,190,72,03-02-1999
6501,4426344,Andrew,Booth Jr.,194,72,09-28-2000
6502,4426536,Lewis,Cine,199,74,10-05-1999
6503,4248528,Christian,Watson,208,76,05-12-1999
6504,4379416,Quay,Walker,241,76,05-08-2000
6505,3915373,Micah,Abernathy,196,72,02-10-1997
6506,4027873,Samori,Toure,191,73,03-24-1998
6507,4035386,Osirus,Mitchell,206,77,09-15-1997
6508,4240435,Zach,Tom,304,76,03-26-1999
6509,4240486,Tariq,Carpenter,230,75,12-28-1998
6510,4240499,Jack,Coco,248,74,10-09-1998
6511,4259762,Jonathan,Ford,338,77,09-29-1998
6512,4360260,Gabe,Brkic,201,75,02-16-2000
6513,4361429,Rasheed,Walker,324,78,02-13-2000
6514,4361432,Romeo,Doubs,204,74,04-13-2000
6515,4361791,Devonte,Wyatt,304,75,03-31-1998
6516,4362840,Kingsley,Enagbare,258,76,01-18-2000
6517,4426411,Sean,Rhyan,321,77,09-15-2000
6518,3886809,Andre,Baccellia,175,70,01-07-1997
6519,4241382,Marquis,Hayes,318,77,02-14-1999
6520,4242651,Tae,Daley,201,71,10-08-1998
6521,4260223,Lecitus,Smith,320,75,07-13-1998
6522,4360080,Myjai,Sanders,248,77,07-12-1998
6523,4361307,Trey,McBride,246,76,11-22-1999
6524,4361510,Cameron,Thomas,267,76,01-07-2000
6525,4362087,Keaontay,Ingram,215,72,10-26-1999
6526,4911023,Christian,Matthew,195,74,10-26-1996
6527,4426405,Trent,McDuffie,193,71,09-13-2000
6528,4426659,George,Karlaftis,263,76,04-03-2001
